"date_sample","sample_source","sample_id","analyte","value_qualifier","analyte_value","value_units","source_description"
"2022-10-07","300 SYS","W1522888","Chlorate","","229.0","UG/L","5368 Topsail Drive"
"2022-10-08","55A SYS","W1522241","Fluoride","","0.613","MG/L","5183 Arvinels Ave."
"2022-10-09","174 SYS","W1522246","Fluoride","","0.672","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-10-10","313 SYS","W1523294","Fluoride","","0.629","MG/L","11602 Calle Paracho"
"2022-10-11","67 SYS","W1523437","Fluoride","","0.669","MG/L","Pomerado Rd & Grandee Pl"
"2022-10-11","OT COMB FILTER","W1523630","pH","","7.99","PH","OT FP Filter Combined Filter Effluent"
"2022-10-11","OT COMB FILTER","W1523630","Total THMs","","13.4","UG/L","OT FP Filter Combined Filter Effluent"
"2022-10-11","OT FILTER 1-8","W1523628","pH","","8.05","PH","OT FP Filters 1-8"
"2022-10-11","OT FILTER 1-8","W1523628","Total THMs","","13.1","UG/L","OT FP Filters 1-8"
"2022-10-11","OT FILTER 9-16","W1523629","pH","","8.01","PH","OT FP Filters  9-16"
"2022-10-11","OT FILTER 9-16","W1523629","Total THMs","","13.4","UG/L","OT FP Filters  9-16"
"2022-10-11","OT SETTLED","W1523627","pH","","8.08","PH","OT FP Settled"
"2022-10-11","OT SETTLED","W1523627","Total THMs","","17.9","UG/L","OT FP Settled"
"2022-10-12","119 SYS","W1523752","pH","","8.12","PH","Lower Otay Recreation"
"2022-10-12","215 SYS","W1523737","Fluoride","","0.684","MG/L","Across from 5105 Soledad Rd."
"2022-10-13","251 SYS","W1523771","Fluoride","","0.6679999999999999","MG/L","5840 Ravenswood Rd."
"2022-10-14","171 SYS","W1523827","Fluoride","","0.684","MG/L","6541 Broadway"
"2022-10-15","208A SYS","W1522328","Fluoride","","0.687","MG/L","Across from 6236 Wenrich"
"2022-10-16","50A SYS","W1522333","Fluoride","","0.672","MG/L","2693 Melbourne Dr."
"2022-10-17","229 SYS","W1525437","Fluoride","","0.627","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2022-10-17","284 SYS","W1525497","Chlorate","","235.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-10-17","284 SYS","W1525497","Chlorite","","294.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-10-17","OT COMB FILTER","W1525580","pH","","7.79","PH","OT FP Filter Combined Filter Effluent"
"2022-10-17","OT COMB FILTER","W1525580","Total THMs","","1.89","UG/L","OT FP Filter Combined Filter Effluent"
"2022-10-17","OT FILTER 1-8","W1525578","pH","","7.75","PH","OT FP Filters 1-8"
"2022-10-17","OT FILTER 1-8","W1525578","Total THMs","","2.0","UG/L","OT FP Filters 1-8"
"2022-10-17","OT FILTER 9-16","W1525579","pH","","7.74","PH","OT FP Filters  9-16"
"2022-10-17","OT FILTER 9-16","W1525579","Total THMs","","1.88","UG/L","OT FP Filters  9-16"
"2022-10-17","OT SETTLED","W1525577","pH","","7.94","PH","OT FP Settled"
"2022-10-17","OT SETTLED","W1525577","Total THMs","ND","","UG/L","OT FP Settled"
"2022-10-18","304 SYS","W1525215","Fluoride","","0.66","MG/L","14462 Garden Trail"
"2022-10-19","119 SYS","W1525632","pH","","8.125","PH","Lower Otay Recreation"
"2022-10-19","206 SYS","W1525598","Fluoride","","0.769","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2022-10-20","204A SYS","W1525677","Chlorate","","221.5","UG/L","2787 Alta View Drive"
"2022-10-20","204A SYS","W1525677","Chlorite","","294.0","UG/L","2787 Alta View Drive"
"2022-10-20","277A SYS","W1525649","Fluoride","","0.737","MG/L"," 12241 Camino Del Sur"
"2022-10-20","300 SYS","W1525676","Chlorate","","243.0","UG/L","5368 Topsail Drive"
"2022-10-20","300 SYS","W1525676","Chlorite","","244.0","UG/L","5368 Topsail Drive"
"2022-10-21","205 SYS","W1525714","Fluoride","","0.706","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2022-10-22","155 SYS","W1522338","Fluoride","","0.725","MG/L","Adams & Marlborough"
"2022-10-23","242 SYS","W1522343","Fluoride","","0.748","MG/L","7260 Barker Way"
"2022-10-24","249A SYS","W1526016","Fluoride","","0.711","MG/L","6429 Glidden St.; Sample Stanchion"
"2022-10-25","131 SYS","W1526183","Fluoride","","0.6779999999999999","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2022-10-25","OT COMB FILTER","W1526228","pH","","7.88","PH","OT FP Filter Combined Filter Effluent"
"2022-10-25","OT COMB FILTER","W1526228","Total THMs","","0.44","UG/L","OT FP Filter Combined Filter Effluent"
"2022-10-25","OT FILTER 1-8","W1526226","pH","","7.98","PH","OT FP Filters 1-8"
"2022-10-25","OT FILTER 1-8","W1526226","Total THMs","","0.45","UG/L","OT FP Filters 1-8"
"2022-10-25","OT FILTER 9-16","W1526227","pH","","7.99","PH","OT FP Filters  9-16"
"2022-10-25","OT FILTER 9-16","W1526227","Total THMs","ND","","UG/L","OT FP Filters  9-16"
"2022-10-25","OT SETTLED","W1526225","pH","","7.9","PH","OT FP Settled"
"2022-10-25","OT SETTLED","W1526225","Total THMs","ND","","UG/L","OT FP Settled"
"2022-10-26","119 SYS","W1526280","pH","","8.15","PH","Lower Otay Recreation"
"2022-10-26","49A SYS","W1526265","Fluoride","","0.708","MG/L","John J. Hopkins Dr. & General Atomic"
"2022-10-27","184 SYS","W1526352","Fluoride","","0.721","MG/L","12170 Springhurst Dr."
"2022-10-28","78A SYS","W1526421","Fluoride","","0.73","MG/L","6200 Calle Mariselda"
"2022-10-29","281 SYS","W1522348","Fluoride","","0.688","MG/L","6831 Monte Verde Dr"
"2022-10-30","150 SYS","W1522375","Fluoride","","0.6990000000000001","MG/L","Acorn St & 62nd St @ Fire Station"
"2022-10-31","259 SYS","W1527802","Fluoride","","0.695","MG/L","3945 Alameda Dr; Sample Box"
"2022-11-01","138A SYS","W1527873","Fluoride","","0.6940000000000001","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2022-11-01","284 SYS","W1527872","Chlorate","","194.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-11-01","284 SYS","W1527872","Chlorite","","205.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-11-01","OT COMB FILTER","W1527949","pH","","7.88","PH","OT FP Filter Combined Filter Effluent"
"2022-11-01","OT COMB FILTER","W1527949","Total THMs","","5.14","UG/L","OT FP Filter Combined Filter Effluent"
"2022-11-01","OT FILTER 1-8","W1527947","pH","","7.91","PH","OT FP Filters 1-8"
"2022-11-01","OT FILTER 1-8","W1527947","Total THMs","","4.79","UG/L","OT FP Filters 1-8"
"2022-11-01","OT FILTER 9-16","W1527948","pH","","7.88","PH","OT FP Filters  9-16"
"2022-11-01","OT FILTER 9-16","W1527948","Total THMs","","5.56","UG/L","OT FP Filters  9-16"
"2022-11-02","119 SYS","W1528106","pH","","8.18","PH","Lower Otay Recreation"
"2022-11-02","218 SYS","W1528038","Fluoride","","0.6509999999999999","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-11-03","284 SYS","W1528152","Fluoride","","0.6659999999999999","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-11-03","300 SYS","W1528151","Chlorate","","203.0","UG/L","5368 Topsail Drive"
"2022-11-03","300 SYS","W1528151","Chlorite","","159.0","UG/L","5368 Topsail Drive"
"2022-11-04","173 SYS","W1528194","Fluoride","","0.7120000000000001","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2022-11-05","55A SYS","W1527953","Fluoride","","0.708","MG/L","5183 Arvinels Ave."
"2022-11-06","174 SYS","W1527958","Fluoride","","0.7240000000000001","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-11-07","313 SYS","W1528399","Fluoride","","0.66","MG/L","11602 Calle Paracho"
"2022-11-08","67 SYS","W1528553","Fluoride","","0.662","MG/L","Pomerado Rd & Grandee Pl"
"2022-11-09","119 SYS","W1528771","pH","","8.21","PH","Lower Otay Recreation"
"2022-11-09","215 SYS","W1528756","Fluoride","","0.716","MG/L","Across from 5105 Soledad Rd."
"2022-11-09","OT COMB FILTER","W1528718","pH","","7.72","PH","OT FP Filter Combined Filter Effluent"
"2022-11-09","OT COMB FILTER","W1528718","Total THMs","","9.34","UG/L","OT FP Filter Combined Filter Effluent"
"2022-11-09","OT FILTER 1-8","W1528716","pH","","7.63","PH","OT FP Filters 1-8"
"2022-11-09","OT FILTER 1-8","W1528716","Total THMs","","8.9","UG/L","OT FP Filters 1-8"
"2022-11-09","OT FILTER 9-16","W1528717","pH","","7.63","PH","OT FP Filters  9-16"
"2022-11-09","OT FILTER 9-16","W1528717","Total THMs","","9.16","UG/L","OT FP Filters  9-16"
"2022-11-10","251 SYS","W1528813","Fluoride","","0.731","MG/L","5840 Ravenswood Rd."
"2022-11-10","OT SETTLED","W1528715","pH","","7.76","PH","OT FP Settled"
"2022-11-10","OT SETTLED","W1528715","Total THMs","","14.4","UG/L","OT FP Settled"
"2022-11-11","171 SYS","W1527993","Fluoride","","0.7140000000000001","MG/L","6541 Broadway"
"2022-11-12","208A SYS","W1527963","Fluoride","","0.716","MG/L","Across from 6236 Wenrich"
"2022-11-13","50A SYS","W1527968","Fluoride","","0.7040000000000001","MG/L","2693 Melbourne Dr."
"2022-11-14","304 SYS","W1528880","Fluoride","","0.6729999999999999","MG/L","14462 Garden Trail"
"2022-11-15","229 SYS","W1528995","Fluoride","","0.679","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2022-11-15","284 SYS","W1529169","Chlorate","","145.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-11-15","284 SYS","W1529169","Chlorite","","120.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-11-15","OT COMB FILTER","W1529110","pH","","7.81","PH","OT FP Filter Combined Filter Effluent"
"2022-11-15","OT COMB FILTER","W1529110","Total THMs","","12.1","UG/L","OT FP Filter Combined Filter Effluent"
"2022-11-15","OT FILTER 1-8","W1529108","pH","","7.91","PH","OT FP Filters 1-8"
"2022-11-15","OT FILTER 1-8","W1529108","Total THMs","","11.8","UG/L","OT FP Filters 1-8"
"2022-11-15","OT FILTER 9-16","W1529109","pH","","7.87","PH","OT FP Filters  9-16"
"2022-11-15","OT FILTER 9-16","W1529109","Total THMs","","12.0","UG/L","OT FP Filters  9-16"
"2022-11-15","OT SETTLED","W1529107","pH","","7.83","PH","OT FP Settled"
"2022-11-15","OT SETTLED","W1529107","Total THMs","","15.2","UG/L","OT FP Settled"
"2022-11-16","119 SYS","W1529228","pH","","8.265","PH","Lower Otay Recreation"
"2022-11-16","206 SYS","W1529213","Fluoride","","0.711","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2022-11-17","204A SYS","W1529330","Chlorate","","148.5","UG/L","2787 Alta View Drive"
"2022-11-17","204A SYS","W1529330","Chlorite","","106.0","UG/L","2787 Alta View Drive"
"2022-11-17","277A SYS","W1529302","Fluoride","","0.675","MG/L"," 12241 Camino Del Sur"
"2022-11-17","300 SYS","W1529354","Chlorate","","153.0","UG/L","5368 Topsail Drive"
"2022-11-17","300 SYS","W1529354","Chlorite","","56.0","UG/L","5368 Topsail Drive"
"2022-11-18","205 SYS","W1529373","Fluoride","","0.722","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2022-11-19","155 SYS","W1527973","Fluoride","","0.684","MG/L","Adams & Marlborough"
"2022-11-20","242 SYS","W1527978","Fluoride","","0.6920000000000001","MG/L","7260 Barker Way"
"2022-11-21","249A SYS","W1532001","Fluoride","","0.606","MG/L","6429 Glidden St.; Sample Stanchion"
"2022-11-22","131 SYS","W1532180","Fluoride","","0.585","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2022-11-22","OT COMB FILTER","W1532221","pH","","7.88","PH","OT FP Filter Combined Filter Effluent"
"2022-11-22","OT COMB FILTER","W1532221","Total THMs","","12.4","UG/L","OT FP Filter Combined Filter Effluent"
"2022-11-22","OT FILTER 1-8","W1532219","pH","","7.98","PH","OT FP Filters 1-8"
"2022-11-22","OT FILTER 1-8","W1532219","Total THMs","","12.0","UG/L","OT FP Filters 1-8"
"2022-11-22","OT FILTER 9-16","W1532220","pH","","7.94","PH","OT FP Filters  9-16"
"2022-11-22","OT FILTER 9-16","W1532220","Total THMs","","12.8","UG/L","OT FP Filters  9-16"
"2022-11-22","OT SETTLED","W1532218","pH","","7.93","PH","OT FP Settled"
"2022-11-22","OT SETTLED","W1532218","Total THMs","","15.5","UG/L","OT FP Settled"
"2022-11-23","119 SYS","W1532284","pH","","8.06","PH","Lower Otay Recreation"
"2022-11-23","49A SYS","W1532269","Fluoride","","0.63","MG/L","John J. Hopkins Dr. & General Atomic"
"2022-11-24","184 SYS","W1527998","Fluoride","","0.612","MG/L","12170 Springhurst Dr."
"2022-11-25","78A SYS","W1532318","Fluoride","","0.6509999999999999","MG/L","6200 Calle Mariselda"
"2022-11-26","281 SYS","W1527983","Fluoride","","0.589","MG/L","6831 Monte Verde Dr"
"2022-11-27","150 SYS","W1527988","Fluoride","","0.611","MG/L","Acorn St & 62nd St @ Fire Station"
"2022-11-28","259 SYS","W1532382","Fluoride","","0.6509999999999999","MG/L","3945 Alameda Dr; Sample Box"
"2022-11-29","138A SYS","W1532522","Fluoride","","0.853","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2022-11-29","OT COMB FILTER","W1532563","pH","","8.1","PH","OT FP Filter Combined Filter Effluent"
"2022-11-29","OT COMB FILTER","W1532563","Total THMs","","15.7","UG/L","OT FP Filter Combined Filter Effluent"
"2022-11-29","OT FILTER 1-8","W1532561","pH","","8.17","PH","OT FP Filters 1-8"
"2022-11-29","OT FILTER 1-8","W1532561","Total THMs","","14.4","UG/L","OT FP Filters 1-8"
"2022-11-29","OT FILTER 9-16","W1532562","pH","","8.24","PH","OT FP Filters  9-16"
"2022-11-29","OT FILTER 9-16","W1532562","Total THMs","ND","","UG/L","OT FP Filters  9-16"
"2022-11-29","OT SETTLED","W1532560","pH","","8.12","PH","OT FP Settled"
"2022-11-29","OT SETTLED","W1532560","Total THMs","","19.0","UG/L","OT FP Settled"
"2022-11-30","119 SYS","W1532616","pH","","8.08","PH","Lower Otay Recreation"
"2022-11-30","218 SYS","W1532601","Fluoride","","0.882","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-12-01","284 SYS","W1532666","Fluoride","","0.826","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-12-01","300 SYS","W1532712","Chlorate","","142.5","UG/L","5368 Topsail Drive"
"2022-12-01","300 SYS","W1532712","Chlorite","","53.4","UG/L","5368 Topsail Drive"
"2022-12-02","173 SYS","W1532709","Fluoride","","0.813","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2022-12-03","55A SYS","W1532723","Fluoride","","0.654","MG/L","5183 Arvinels Ave."
"2022-12-04","174 SYS","W1532728","Fluoride","","0.81","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2022-12-05","313 SYS","W1539778","Fluoride","","0.8059999999999999","MG/L","11602 Calle Paracho"
"2022-12-06","284 SYS","W1540050","Chlorate","","144.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-12-06","284 SYS","W1540050","Chlorite","","176.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-12-06","67 SYS","W1539940","Fluoride","","0.665","MG/L","Pomerado Rd & Grandee Pl"
"2022-12-07","215 SYS","W1540069","Fluoride","","0.6859999999999999","MG/L","Across from 5105 Soledad Rd."
"2022-12-08","251 SYS","W1540114","Fluoride","","0.654","MG/L","5840 Ravenswood Rd."
"2022-12-09","171 SYS","W1540206","Fluoride","","0.652","MG/L","6541 Broadway"
"2022-12-09","OT COMB FILTER","W1541987","Total THMs","","11.8","UG/L","OT FP Filter Combined Filter Effluent"
"2022-12-09","OT FILTER 1-8","W1541985","Total THMs","","11.5","UG/L","OT FP Filters 1-8"
"2022-12-09","OT FILTER 9-16","W1541986","Total THMs","","12.4","UG/L","OT FP Filters  9-16"
"2022-12-09","OT SETTLED","W1541984","Total THMs","","14.2","UG/L","OT FP Settled"
"2022-12-10","208A SYS","W1532738","Fluoride","","0.6779999999999999","MG/L","Across from 6236 Wenrich"
"2022-12-11","50A SYS","W1532743","Fluoride","","0.6729999999999999","MG/L","2693 Melbourne Dr."
"2022-12-12","304 SYS","W1541597","Fluoride","","0.635","MG/L","14462 Garden Trail"
"2022-12-13","229 SYS","W1541728","Fluoride","","","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2022-12-13","OT SETTLED","W1541885","Total THMs","","29.3","UG/L","OT FP Settled"
"2022-12-14","206 SYS","W1541963","Fluoride","","","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2022-12-15","204A SYS","W1542108","Chlorate","","153.5","UG/L","2787 Alta View Drive"
"2022-12-15","204A SYS","W1542108","Chlorite","","154.0","UG/L","2787 Alta View Drive"
"2022-12-15","277A SYS","W1542080","Fluoride","","","MG/L"," 12241 Camino Del Sur"
"2022-12-15","300 SYS","W1542107","Chlorate","","169.0","UG/L","5368 Topsail Drive"
"2022-12-15","300 SYS","W1542107","Chlorite","","103.0","UG/L","5368 Topsail Drive"
"2022-12-16","205 SYS","W1542144","Fluoride","","","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2022-12-17","155 SYS","W1532761","Fluoride","","","MG/L","Adams & Marlborough"
"2022-12-18","242 SYS","W1532766","Fluoride","","","MG/L","7260 Barker Way"
"2022-12-19","249A SYS","W1542627","Fluoride","","","MG/L","6429 Glidden St.; Sample Stanchion"
"2022-12-20","131 SYS","W1543093","Fluoride","","","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2022-12-20","OT COMB FILTER","W1543176","Total THMs","","16.2","UG/L","OT FP Filter Combined Filter Effluent"
"2022-12-20","OT FILTER 1-8","W1543174","Total THMs","","15.0","UG/L","OT FP Filters 1-8"
"2022-12-20","OT FILTER 9-16","W1543175","Total THMs","","16.2","UG/L","OT FP Filters  9-16"
"2022-12-20","OT SETTLED","W1543173","Total THMs","","17.7","UG/L","OT FP Settled"
"2022-12-21","49A SYS","W1543193","Fluoride","","","MG/L","John J. Hopkins Dr. & General Atomic"
"2022-12-22","184 SYS","W1543286","Fluoride","","","MG/L","12170 Springhurst Dr."
"2022-12-22","284 SYS","W1543092","Chlorate","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-12-22","284 SYS","W1543092","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-12-23","78A SYS","W1543348","Fluoride","","","MG/L","6200 Calle Mariselda"
"2022-12-24","259 SYS","W1533063","Fluoride","","","MG/L","3945 Alameda Dr; Sample Box"
"2022-12-25","150 SYS","W1532786","Fluoride","","","MG/L","Acorn St & 62nd St @ Fire Station"
"2022-12-26","281 SYS","W1532778","Fluoride","","","MG/L","6831 Monte Verde Dr"
"2022-12-27","138A SYS","W1544284","Fluoride","","","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2022-12-27","OT COMB FILTER","W1544281","Total THMs","","12.6","UG/L","OT FP Filter Combined Filter Effluent"
"2022-12-27","OT FILTER 1-8","W1544279","Total THMs","","12.5","UG/L","OT FP Filters 1-8"
"2022-12-27","OT FILTER 9-16","W1544280","Total THMs","","12.3","UG/L","OT FP Filters  9-16"
"2022-12-27","OT SETTLED","W1544278","Total THMs","","14.4","UG/L","OT FP Settled"
"2022-12-28","218 SYS","W1544487","Fluoride","","","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-12-29","284 SYS","W1544554","Fluoride","","","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-04-16","281 SYS","W1489221","Nitrate (as N)","","0.1882","MG/L","6831 Monte Verde Dr"
"2022-10-04","284 SYS","W1522650","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-10-07","300 SYS","W1522888","Chlorite","","","UG/L","5368 Topsail Drive"
"2022-07-19","67 SYS","W1508207","Fluoride","","","MG/L","Pomerado Rd & Grandee Pl"
"2022-07-20","215 SYS","W1508381","Fluoride","","","MG/L","Across from 5105 Soledad Rd."
"2022-07-21","251 SYS","W1508501","Fluoride","","","MG/L","5840 Ravenswood Rd."
"2022-05-18","218 SYS","W1496657","Fluoride","","0.733","MG/L","2110 Via Casa Alta @ Fire Station"
"2022-05-19","204A SYS","W1496735","Chlorate","","","UG/L","2787 Alta View Drive"
"2022-05-19","204A SYS","W1496735","Chlorite","","","UG/L","2787 Alta View Drive"
"2022-05-19","284 SYS","W1496736","Fluoride","","0.774","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-05-19","300 SYS","W1496734","Chlorate","","","UG/L","5368 Topsail Drive"
"2022-05-19","300 SYS","W1496734","Chlorite","","","UG/L","5368 Topsail Drive"
"2022-05-20","173 SYS","W1496773","Fluoride","","0.735","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2022-04-19","284 SYS","W1490999","Chlorate","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-04-19","284 SYS","W1490999","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-04","284 SYS","W1471993","Chlorate","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-04","284 SYS","W1471993","Chlorite","","","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2022-01-06","300 SYS","W1472172","Chlorate","","","UG/L","5368 Topsail Drive"
"2022-01-06","300 SYS","W1472172","Chlorite","","","UG/L","5368 Topsail Drive"
"2022-01-07","171 SYS","W1472214","Calcium Hardness","","","MG/L","6541 Broadway"
"2022-01-07","171 SYS","W1472214","Total Hardness","","","MG/L","6541 Broadway"
"2021-01-01","173 SYS","W1406462","Fluoride","","0.4429999999999999","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2021-01-02","55A SYS","W1406467","Fluoride","","0.615","MG/L","5183 Arvinels Ave."
